"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1974-06",102.2043,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1974-07",102.0809,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1974-08",101.9702,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1974-09",101.8919,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1974-10",101.8552,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1974-11",101.8078,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1974-12",101.6735,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1975-01",101.3985,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1975-02",101.0867,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1975-03",100.888,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1975-04",100.9241,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1975-05",101.101,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1975-06",101.2986,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1975-07",101.4184,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1975-08",101.4114,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1975-09",101.1906,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1975-10",100.6701,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1975-11",100.0177,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1975-12",99.43612,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1976-01",99.07481,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1976-02",98.8716,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1976-03",98.7532,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1976-04",98.67741,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1976-05",98.59074,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1976-06",98.43984,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1976-07",98.19375,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1976-08",97.9305,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1976-09",97.76146,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1976-10",97.77274,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1976-11",97.8726,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1976-12",97.94094,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1977-01",97.89037,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1977-02",97.75875,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1977-03",97.59885,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1977-04",97.44912,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1977-05",97.33272,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1977-06",97.27852,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1977-07",97.30881,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1977-08",97.36479,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1977-09",97.37284,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1977-10",97.285,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1977-11",97.16749,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1977-12",97.1277,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1978-01",97.27077,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1978-02",97.5785,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1978-03",98.05589,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1978-04",98.71299,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1978-05",99.37709,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1978-06",99.80784,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1978-07",99.80534,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1978-08",99.55167,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1978-09",99.25946,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1978-10",99.07153,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1978-11",98.99927,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1978-12",99.04616,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1979-01",99.21571,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1979-02",99.40021,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1979-03",99.46855,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1979-04",99.33919,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1979-05",99.16918,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1979-06",99.19395,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1979-07",99.60777,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1979-08",100.2493,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1979-09",100.9279,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1979-10",101.5222,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1979-11",102.0415,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1979-12",102.5138,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1980-01",102.9497,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1980-02",103.3524,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1980-03",103.6999,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1980-04",103.9613,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1980-05",104.1667,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1980-06",104.3395,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1980-07",104.4838,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1980-08",104.6046,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1980-09",104.6921,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1980-10",104.7302,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1980-11",104.7369,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1980-12",104.7268,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1981-01",104.7042,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1981-02",104.6732,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1981-03",104.628,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1981-04",104.552,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1981-05",104.4307,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1981-06",104.2312,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1981-07",103.9268,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1981-08",103.6001,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1981-09",103.3616,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1981-10",103.2896,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1981-11",103.2832,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1981-12",103.1983,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1982-01",102.9185,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1982-02",102.5042,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1982-03",102.0222,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1982-04",101.5092,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1982-05",101.0035,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1982-06",100.5433,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1982-07",100.1575,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1982-08",99.81116,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1982-09",99.46949,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1982-10",99.12232,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1982-11",98.80413,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1982-12",98.58723,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1983-01",98.54604,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1983-02",98.62002,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1983-03",98.75142,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1983-04",98.90782,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1983-05",99.04727,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1983-06",99.12275,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1983-07",99.10361,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1983-08",99.06096,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1983-09",99.0903,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1983-10",99.25762,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1983-11",99.47356,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1983-12",99.61561,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1984-01",99.60185,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1984-02",99.53841,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1984-03",99.5724,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1984-04",99.79441,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1984-05",100.0437,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1984-06",100.0722,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1984-07",99.68153,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1984-08",99.08044,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1984-09",98.53545,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1984-10",98.23199,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1984-11",98.07922,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1984-12",97.94923,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1985-01",97.76543,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1985-02",97.56815,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1985-03",97.44111,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1985-04",97.45119,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1985-05",97.51817,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1985-06",97.53324,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1985-07",97.42086,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1985-08",97.25227,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1985-09",97.13271,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1985-10",97.14474,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1985-11",97.24258,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1985-12",97.3688,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1986-01",97.48516,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1986-02",97.5751,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1986-03",97.62392,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1986-04",97.62537,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1986-05",97.62937,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1986-06",97.70833,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1986-07",97.92101,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1986-08",98.20139,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1986-09",98.46777,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1986-10",98.6641,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1986-11",98.81539,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1986-12",98.96006,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1987-01",99.12738,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1987-02",99.32147,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1987-03",99.5471,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1987-04",99.80855,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1987-05",100.0772,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1987-06",100.3194,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1987-07",100.5178,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1987-08",100.7184,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1987-09",100.9931,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1987-10",101.4001,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1987-11",101.87,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1987-12",102.3137,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1988-01",102.6668,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1988-02",102.9615,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1988-03",103.2306,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1988-04",103.4699,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1988-05",103.6268,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1988-06",103.5864,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1988-07",103.2394,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1988-08",102.7483,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1988-09",102.3144,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1988-10",102.0908,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1988-11",102.036,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1988-12",102.1064,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1989-01",102.278,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1989-02",102.4445,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1989-03",102.4704,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1989-04",102.2501,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1989-05",101.9072,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1989-06",101.5965,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1989-07",101.4285,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1989-08",101.3616,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1989-09",101.3386,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1989-10",101.3207,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1989-11",101.2785,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1989-12",101.1782,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-01",100.9908,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-02",100.7611,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-03",100.5371,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-04",100.3424,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-05",100.143,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-06",99.88104,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-07",99.51311,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-08",99.1116,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-09",98.78202,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-10",98.61411,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-11",98.56092,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-12",98.57458,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-01",98.62728,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-02",98.66549,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-03",98.62154,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-04",98.4398,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-05",98.18501,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-06",97.93437,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-07",97.74283,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-08",97.60405,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-09",97.51333,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-10",97.47759,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-11",97.47749,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-12",97.50308,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-01",97.55394,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-02",97.61356,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-03",97.66289,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-04",97.68503,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-05",97.68026,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-06",97.64391,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-07",97.57112,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-08",97.4932,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-09",97.45387,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-10",97.49069,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-11",97.5778,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-12",97.68571,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-01",97.79061,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-02",97.86312,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-03",97.85979,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-04",97.74722,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-05",97.60183,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-06",97.52944,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-07",97.61761,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-08",97.8149,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-09",98.06802,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-10",98.3497,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-11",98.63084,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-12",98.8884,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-01",99.11386,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-02",99.34523,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-03",99.63464,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-04",100.01,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-05",100.3788,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-06",100.6029,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-07",100.5805,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-08",100.4723,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-09",100.4989,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-10",100.8234,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-11",101.2999,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-12",101.7281,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-01",101.956,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-02",102.0307,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-03",102.0029,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-04",101.8841,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-05",101.7067,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-06",101.4822,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-07",101.2171,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-08",100.9774,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-09",100.863,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-10",100.9589,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-11",101.1592,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-12",101.3292,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-01",101.3621,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-02",101.2667,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-03",101.0374,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-04",100.654,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-05",100.2138,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-06",99.8323,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-07",99.60123,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-08",99.48708,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-09",99.46575,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-10",99.54019,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-11",99.66516,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-12",99.80148,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-01",99.91984,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-02",99.99306,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-03",99.9744,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-04",99.82076,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-05",99.6079,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-06",99.42671,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-07",99.33862,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-08",99.29939,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-09",99.24718,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-10",99.14186,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-11",99.01711,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-12",98.92495,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-01",98.89955,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-02",98.88856,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-03",98.81064,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-04",98.59864,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-05",98.30974,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-06",98.01562,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-07",97.76965,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-08",97.57925,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-09",97.45874,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-10",97.42679,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-11",97.43377,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-12",97.42596,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-01",97.3707,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-02",97.29636,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-03",97.25111,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-04",97.28075,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-05",97.37733,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-06",97.54619,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-07",97.80576,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-08",98.11533,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-09",98.43721,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-10",98.7489,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-11",99.043,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-12",99.30508,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-01",99.50916,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-02",99.64524,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-03",99.67609,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-04",99.56201,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-05",99.39093,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-06",99.26719,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-07",99.25743,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-08",99.28909,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-09",99.25668,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-10",99.08666,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-11",98.86642,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-12",98.72466,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-01",98.76201,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-02",98.90334,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-03",99.05334,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-04",99.1483,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-05",99.19917,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-06",99.22877,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-07",99.25307,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-08",99.2838,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-09",99.3363,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-10",99.431,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-11",99.57307,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-12",99.78642,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-01",100.1004,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-02",100.4649,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-03",100.8231,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-04",101.1322,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-05",101.3921,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-06",101.5932,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-07",101.7143,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-08",101.7784,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-09",101.7965,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-10",101.7675,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-11",101.7248,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-12",101.7003,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-01",101.7034,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-02",101.681,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-03",101.5464,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-04",101.2338,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-05",100.8654,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-06",100.6133,
